user_id,b0,b1
1652910892507_s7rvi,0.604660139777256,-0.00191710338635592
1652910937570_36he4,1.17092754626003,-0.00168407044078612
1652911186405_dlpvo,0.0321050382343478,0.000113106169735863
1652911329308_zoysq,0.982999453871703,-0.00826315029090057
1652911700844_nwdn5,1.04207837698782,-0.000436377254571528
1652911734820_v3t3k,0.493167907428773,-0.00267013638614861
1652912696029_jqedq,0.0317295158110772,-0.00054375846945289
1652915852387_dmgxa,0.452571391241102,0.00226377835690728
1652917134182_wm0ng,0.0277656343797335,-0.000453831259602276
1653058698136_777ag,0.0273417015842632,-0.000430138361106454
1653058701844_6mf6f,0.0334885268169249,-0.000556522383644745
1653058712144_bk9sd,1.01933106482103,-0.00054786245217221
1653058956851_6lcq3,0.280719284867655,-0.00361332306988447
1653059027181_uw94w,0.734126107907489,-0.00945823820859211
1653059491671_hatr8,0.0473079066805423,-0.000676263578525683
1653059530997_hamc6,0.0350610440662479,-0.000539459630810507
1653059645734_eyjpb,0.188605059534081,-0.00107447545050073
1653059764677_g457o,0.223377276308772,-0.00257677886542134
1653059838532_l7ugh,0.124300243438292,-0.000549041754730835
1653059981552_epp54,0.112119468892928,-0.00150082719531608
1653060370152_6hkrp,1.02742875377102,-0.000627260755043472
1653060498976_sca23,1.67989133143301,-0.00952262227097162
1653060704864_ljej1,0.0339788433153236,-0.000507974020238522
1653060869132_1ud4e,0.0335029874966165,-0.00050548486008927
1653060899172_wodo6,1.02076759373111,-0.000572720685573469
1653061087712_647b1,1.17226948748051,-0.00273109705443147
1653061260894_c77bd,0.197719643910581,-0.00289475344042057
1653061410005_3gk6c,0.998358593582857,0.00102279453057931
1653061489434_cin1n,1.01766453934432,-0.000524168712126723
1653061860720_nh4cp,0.0359861730794184,-0.000562266212454549
1653062005559_od6jw,2.63001359190584,-0.00315152311480089
1653062029852_8jzvt,1.36741275879376,-0.0109717821876265
1653062660536_840w8,0.200329484811216,-0.00210504001553266
1653063862236_i7wek,1.08470092858691,-0.0022007744419948
1653064729086_gjz5e,0.567466997855519,-0.00619747345274552
1653064791110_25epr,1.16942853245377,-0.00193385902686129
1653064863783_6mkhv,0.818248766117777,0.000480981806679788
1653065211515_1ibfd,0.0643987670680863,-0.000553820715595064
1653065562281_arrob,0.0306797203264338,-0.000487403367315782
1653065566688_mzw3c,1.07119079762081,-0.000964507325017335
1653065774561_a8qpf,0.709467866750168,-0.00336379953899818
1653066058315_pw4nx,0.411252752320922,-0.00457406659535075
1653066121758_v22gk,0.99113137324677,0.0029730202388164
1653066170339_8jixo,0.981998123384221,-0.000450764029820488
1653066329389_sw6e2,0.0361222638753421,-0.000557324711016609
1653066404661_tq0ad,0.749443458808876,-0.00966849302662861
1653066508437_2xsph,1.11920810989021,-0.00140350752149506
1653066821455_0javt,0.0317830749269815,-0.000517099870186168
1653067655731_3b0m8,1.08521413218888,-0.000729170592789298
1653067657131_r2qxd,0.154624275843174,-0.00117912884922994
1653067932921_4hdhh,0.0267054820577391,-0.000443782191157004
1653068293962_2g6se,0.117493938814893,0.000856591759384568
1653068301192_1uk6e,0.359278753638562,-0.00461375471053922
1653068809449_txq47,1.67944294283083,0.001825387823223
1653069110966_23amy,0.0417286515590825,-0.000625044669337419
1653069237602_0jope,0.0329966780413323,-0.000489582744428528
1653069372123_vm3jv,0.018743561238605,0.000423044536097159
1653069457136_cubx8,0.22324951532902,-0.00145187144151972
1653069678349_myqa5,1.01653860963738,-0.000532661570426463
1653070787241_2vnub,1.02544611292443,-0.000615229793592842
1653070916244_2rb0r,0.0357271884915485,-0.000541975227769891
1653072266769_9om6z,1.46848618336498,0.00302698724772185
1653072683530_krh92,0.0290165338825217,-0.00043139655210215
1653074691197_8r0jg,0.173870961928362,-0.00207095656734862
1653075311256_2pp88,1.46491039352302,-0.00742638432434543
1653075856902_bqyv1,1.85398315965463,-0.00540564327789181
1653076225370_6cy56,0.186108583275646,-0.00244097720136629
1653076764370_3tvqx,0.0353447377090854,-0.000554455363933593
1653076776315_v4iw1,0.826055406172299,-0.00992945874571928
1653076799193_vjcuf,0.0372531915892638,-0.000614881005826392
1653076802584_2cfyi,0.0354115178308926,-0.000549596487340411
1653077268605_edwa3,0.0363189694966497,-0.00053856307367434
1653077326379_7s16l,1.20255261021287,-0.00907617116151057
1653078851089_6h67n,0.687914331691126,-0.00821956885488693
1653080563912_v8y9k,0.0296367333731068,-0.000511506678401389
1653081373748_vc62e,1.04402515176823,0.000105712587760311
1653081971466_ovot6,1.12699566972701,-0.00111728202944479
1653081984016_3yp24,0.553147200672762,-0.00347727561211537
1653082354248_nmtuo,1.01978505095431,-0.000663376015283482
1653083748468_9sga5,0.345847480314708,-0.00160572097288095
1653084118574_jm0xo,1.33227308283159,-0.00331490086667498
1653084561079_3g5d4,1.01706527535094,-0.00055232952629064
1653085158931_r29xn,0.0274434000288791,-0.000432494614663978
1653085522317_dzpip,0.0862333427234613,-0.000975529276173796
1653086623758_k9h23,0.104904797945412,-0.00152585345929512
1653088029396_bc8a9,0.741760654518724,-0.00457981430620317
1653088409557_q3a98,0.922729212749498,-0.0104778842464913
1653089299845_h43rx,0.764519802834272,-0.00972780399870252
1653089326079_rm7d0,0.124369449928282,0.000621577173134575
1653090087230_rt55r,1.10404512263547,0.0061343974174707
1653090212831_16kqf,1.08244733570039,-0.000677710130768886
1653090924580_9de3e,1.41374382236726,0.00104503520736586
1653090986481_o65yk,0.508638549229816,-0.00479749860283812
1653092419006_xqmh4,0.0288764351889528,-0.000489837193785325
1653093115542_d1q0u,1.08685230968044,-0.00312079680486997
1653093149690_wztye,0.518335880110182,-0.00460441764130583
1653093462277_q5uy6,0.981053851821306,0.00551357761678152
1653093902822_loowg,0.0310150761790228,-0.000491422884460547
1653094206347_cqy48,0.031562186520942,-0.000475489397360966
1653095033369_81qb1,0.0257847170684523,-0.000442470165804336
1653095317594_78pzt,0.211897549477749,-0.0024687982424985
1653096307079_vesoz,1.14369634450053,0.000469646847584087
