user_id,b0,b1
1642741162347_4r0si,6.0735783632998,-0.0211130853382484
1653780036733_o1ogi,8.98717018472651,-0.00649708071944698
1653780079354_gg09c,8.87189161690198,-0.0100883658890172
1653780092911_833rh,7.71140858899307,-0.0334613528499226
1653780141504_btxvf,7.86740511219321,-0.0105965512160309
1653780146771_jbje7,8.8090169256732,-0.0130348003887586
1653780189769_9iksy,8.72077619225416,-0.0084885479361589
1653780331895_hwz2p,8.8672458099357,-0.0167407445958279
1653780717730_gscfv,8.12408788810325,-0.00910970562568072
1653781345686_qalue,8.58497356646769,-0.0213375746884759
1653782922274_cf42h,9.16561279489573,-0.00954424848105499
1653866384170_6gho3,8.49649321392743,-0.0369875786595987
1653866399389_b3bny,6.18025774587571,-0.019455867975881
1653866406128_j3gkg,9.00176454071267,-0.00300305278453555
1653866419438_qarig,8.13703229284653,-0.0191051074134125
1653866431673_ifby3,8.7331832472482,-0.0249594429169838
1653866441646_0o88u,7.23591104818496,-0.0146790832107164
1653866458391_teni0,8.38735616031535,-0.00964316785680177
1653866467167_udns8,8.13826344608052,-0.0111822447213182
1653866476660_tygyp,8.12054622842997,-0.0178301677446426
1653866522323_1eji7,9.2783672830368,-0.00963234035476695
1653866525435_820sm,7.34977348274119,-0.029537878266068
1653866543113_g55yt,8.40594265580981,-0.0125594870180701
1653866554471_abkvq,6.83788856104952,-0.03917788545582
1653866561676_83gz8,8.45823195355786,0.000607280782646011
1653866582939_2l8xa,7.7838033948562,-0.00841114504889888
1653866612156_fp78m,9.07572106452795,-0.00731987595002482
1653866650107_lymrl,8.84658264061645,-0.000130354118269107
1653866717329_s9y21,8.14277458971294,-0.0166417012488478
1653866821529_nhann,6.36952813040727,-0.0166366839802727
1653866918865_o0zm9,8.15535554108379,-0.014605602095568
1653867035045_bfu8i,7.54490118429695,-0.000935702517518149
1653867091002_to4hm,8.59055012732938,-0.0130320953140993
1653867239940_7ek6t,7.77910201041765,-0.00509175569274277
1653867269480_0ihgw,8.66527768505343,-0.00165409371124006
1653867377518_jst5t,8.29338473389564,-0.00669537091397131
1653867468434_kcwde,8.12790192541487,-0.0431387605868045
1653867690418_o0n1y,8.32316462265823,-0.0308370680492151
1653867710649_bm11x,8.9080444369287,-0.00978288076609443
1653867758730_87e9o,7.54171881846136,0.000857360418817821
1653867836172_qfsye,8.61094980770585,-0.0237739726731688
1653867943427_lg3lv,9.02350281696434,-0.0149575626668953
1653868058734_x4zo7,7.49311584819688,-0.0255182600356575
1653868141466_kid1h,7.78620287478384,-0.0272596219896426
1653868178731_2enm5,9.18725491154574,-0.0130483877068025
1653868277602_3mp4l,7.2684923902279,-0.042855036470961
1653868502469_mz03l,5.88386514946809,-0.0216693567404014
1653868675715_7cx1f,9.36071482473548,-0.0264763022467114
1653868775109_tymnq,8.64836110923875,-0.00184073138688111
1653868776628_x453e,8.30866712447733,-0.0114257048640641
1653868804284_g9yls,5.48350493419849,0.011524729285395
1653868817760_itaat,8.13412216214913,-0.0215644384879835
1653868966661_0hva5,5.47098919938953,-0.00654460131187917
1653868991079_qk7pv,7.91389249387635,-0.0191969927202905
1653869005888_9qmc0,7.53122751385228,-0.00782827307251827
1653869178181_v1qke,8.03088182965508,-0.000646088844068975
1653869223291_k6ky8,8.8663497001043,-0.00989823773199786
1653869226730_f0ewc,8.89476800387286,-0.00382366822367655
1653869260810_955vi,9.05283298130451,-0.00512979212100821
1653869444195_sdccu,8.40020094332116,-0.0135192754534371
1653869505392_g58yj,8.18308962880422,-0.0430923106029633
1653869583104_vfzue,7.25686950234867,-0.0145723447566535
1653869684035_g723t,8.0864803985164,-0.00151012238872241
1653869708804_2j7ur,9.41851472091193,-0.0302023378551497
1653869764106_qk47e,8.66000827262715,0.000602755403753231
1653869919966_7tcp3,8.16579678883709,-0.0217245827197727
1653870059128_wogi1,5.88368869924319,-0.00860432585042482
1653870130714_03k5e,8.26164575378715,0.000160793544339548
1653870260808_pgtu4,8.5516533158845,-0.0147208043566382
1653870411599_oy45y,9.50343618077654,-0.00805899133678741
1653870788788_1r1q0,7.60481868120577,-0.01821048085085
1653870955142_ju2hg,7.89842730381515,-0.040203164928143
1653871073941_630vx,8.90233794663135,-0.00396965877642773
1653871250511_axyqf,7.45286665633167,-0.0186603252255071
1653871256703_2s6nv,7.87394278225839,-0.0334193841409273
1653871306320_d3nk7,8.99707386580548,-0.0325779016703618
1653871308730_ridx5,8.09871542276691,-0.0260481637032244
1653871367092_dzr6d,7.27700910539023,-0.00902093596533192
1653871391921_qk5tf,9.08115914565063,-0.0115604440455604
1653871640080_4kfzb,8.70510534425734,-0.0087286645835666
1653871759699_10piw,7.64324587676188,-0.0377317383149108
1653871825133_4wt7k,8.66967982190494,-0.00596282453590818
1653871835607_vh680,9.02530457816331,-0.0117011849975942
1653871904371_uwdb7,7.66264158691131,-0.00745514932057905
1653871947952_wulux,8.73220124696898,-0.00677746147560217
1653871994040_eciqt,8.2021438169452,-0.00273990212869182
1653872122433_aixq5,8.6861993449741,-0.00945033904238774
1653872168962_cz8qh,3.65783839170074,0.0306704480763559
1653872214992_y0in4,7.80635356401172,-0.0351288268257027
1653872217888_3beu3,8.18130626842074,-0.00722648512087056
1653872358815_eowz2,9.09697947696688,-0.0203266456685276
1653872373185_rcx8x,8.35969442210569,-0.0152733505050027
1653872589236_tl81c,7.66031956758466,-0.00910807143967945
1653873154755_507n6,8.94432902812803,-0.00378364493327382
1653873193985_1smkw,7.2501917439599,-0.000124223336580091
1653873237359_3r6ri,8.72081095836474,-0.0188980226390219
1653873268387_qp46b,6.79411330184763,-0.0102211529091268
1653873346039_vpv2d,6.2698971597591,-0.0455125144808909
1653873408349_3x99m,8.17893061562036,-0.0085747763550637
1653873410203_oupag,6.94444073045477,-0.0521013638724053
1653873557185_7ja0x,8.87013541673704,-0.00876105833897254
1653874478147_zd0m6,7.82010711073937,-0.00584348943795664
1653874721739_w5qok,7.23249993365931,-0.00870602332663926
1653874819895_ukf4l,5.94454578623422,0.000617136813701226
1653874911837_azr68,3.67892018195672,-0.00799415191099999
1653875169338_2bk89,7.98240255420533,-0.0159035227697252
1653875196179_84y9i,8.46545297373923,-0.0107420591083983
1653875447262_63mvs,7.47515244825652,-0.0200842755531674
1653875451731_1sdta,7.55277259641022,-0.0101213422394708
1653875489364_yn4d1,6.66318383857972,-0.0134207670950418
1653875634210_nu51h,8.30530653984919,-0.00910278519481784
1653875671232_nwqer,9.10772912882984,-0.00127548866920554
1653875798572_x1h8e,9.01807991782911,-0.00668614805288229
1653875815597_tkry0,7.61144864265919,-0.0124113313636804
1653876261981_d1dad,9.49312307438471,-0.0101369011363421
1653876667316_b1x7u,8.78880479021224,-0.0113316263099058
1653876676515_uhh4x,8.6485590936168,-0.0175937628591946
1653876887975_dry5c,8.5136753417303,0.000186795572599626
1653877169199_iq7c6,6.53090317600124,-0.0223125419445892
1653877280913_03m6z,7.15446443884097,0.00674068583074964
1653879500448_kwqav,4.48412498336453,-0.00188330382107692
1653879794395_q4za6,8.10911970587476,-0.00892303196829195
1653883101918_mti16,8.63561996910811,-0.0120667624329763
1653919389166_72e90,5.83565573955754,-0.00757479760187847
1653924649934_4vaz3,6.67667118702401,-0.0173229552225184
1653924650998_2ddkp,8.75994302403845,-0.0139911137579318
1653924688336_4sqfc,8.08815047120352,-0.0111149860203769
1653924729881_3p2qb,8.07754223471697,-0.0128992097949513
