user_id,ip_address,entity_id,veracity,entity_category,entity_category2,entity_set,experiment_id,dwell,n_dwells,mobile,btn_likes,btn_read_later,btn_shares,condition,item_order,ldwell,likes_0,likes_1,read_later_0,read_later_1,shares_0,shares_1,attention,ipblock
1653780032930_azhr1,47.14.139.240,o9n_gWIAb,1,news,news_true,oct9_news,e0j5KD,199,1,0,47,0,4,-0.5,28,5.29330482472449,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_Hi2Tj,1,news,news_true,oct9_news,e0j5KD,3002,1,0,557,0,32,-0.5,29,8.00703401219341,0,0,0,0,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_GaLoT,1,news,news_true,oct9_news,e0j5KD,5467,2,0,1613,0,126,-0.5,30,8.606485298895,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,22052625_youtubepopular_8XWBV,,news,,22052625_youtubepopular,e0j5KD,,2,0,133,0,6,-0.5,31,,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_KZ3Mn,1,news,news_true,oct9_news,e0j5KD,1574,1,0,755,0,78,-0.5,32,7.36137542897735,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_DtF8L,1,news,news_true,oct9_news,e0j5KD,2355,2,0,75,0,4,-0.5,33,7.76429600645052,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_i7Ggo,1,news,news_true,oct9_news,e0j5KD,4828,2,0,3223,0,313,-0.5,34,8.48218758221742,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,22052625_youtubepopular_SYT8z,,news,,22052625_youtubepopular,e0j5KD,10757,3,0,120,0,10,-0.5,35,9.28331198443201,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_gK1Nm,1,news,news_true,oct9_news,e0j5KD,1951,1,0,304,0,19,-0.5,36,7.57609734062311,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_8Tf8x,1,news,news_true,oct9_news,e0j5KD,2049,1,0,22,0,3,-0.5,37,7.6251071482389,0,0,0,0,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_hB1vS,1,news,news_true,oct9_news,e0j5KD,7515,1,0,702,0,99,-0.5,38,8.92465630218707,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,22052625_youtubepopular_dktIW,,news,,22052625_youtubepopular,e0j5KD,,1,0,57,0,6,-0.5,39,,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,22052625_youtubepopular_g8MkI,,sensational,sensational,22052625_youtubepopular,e0j5KD,,2,0,76,0,4,-0.5,40,,0,0,0,1,0,0,1,0
