user_id,condition,first15,remaining,dwell_diff
1651572821920_5d83b,0.5,5934,2780.2962962963,-3153.7037037037
1651572917842_n3h7p,-0.5,,,
1651573259741_xeqx2,0.5,7408.33333333333,3127.74074074074,-4280.59259259259
1651573697111_6zxqs,0.5,4859,4608.40909090909,-250.590909090909
1651574309397_x9r9h,-0.5,,,
1651575379150_kjx59,-0.5,,,
1651575421872_5c540,-0.5,,,
1651577025607_apddc,0.5,14075,6930.66666666667,-7144.33333333333
1651577095864_q44d9,-0.5,,,
1651577483555_z2ykl,0.5,8303.5,6053.25,-2250.25
1651578013153_jzo8t,-0.5,,,
1651579604246_w8z2m,-0.5,,,
1651579676265_t405t,-0.5,,,
1651580224061_0odqa,0.5,5433.2,1176.11111111111,-4257.08888888889
1651580500643_5pyu3,0.5,13217.5,3288.33333333333,-9929.16666666667
1651580515551_fq6ji,0.5,1737,681.72,-1055.28
1651581098284_4wpxk,0.5,2469.42857142857,1933.83333333333,-535.595238095238
1651581674604_pweli,-0.5,,,
1651581862538_zj98v,-0.5,,,
1651581894721_4cm9a,0.5,6236,1859.38461538462,-4376.61538461539
1651581924365_44547,0.5,6213.66666666667,5106.90909090909,-1106.75757575758
1651582628578_jxnbw,0.5,5225.5,2503.36,-2722.14
1651582638613_i5x9x,0.5,3401,1999.84,-1401.16
1651582665724_v7dle,0.5,8667.5,6648.80952380952,-2018.69047619048
1651582906227_9qszh,-0.5,,,
1651583270600_kqy6e,-0.5,,,
1651583366060_ty517,-0.5,,,
1651583542487_adcpc,-0.5,,,
1651583841450_3dzj4,0.5,5153.4,3395.34782608696,-1758.05217391304
1651583894947_tt350,-0.5,,,
1651584103029_i7737,0.5,215,507.84,292.84
1651584113875_n8kly,0.5,,14543,
1651584311595_yjx58,-0.5,,,
1651584499003_46ugn,-0.5,,,
1651584789553_n4aqo,-0.5,,,
1651584819165_nhm6f,-0.5,,,
1651585382778_x579e,0.5,4205.42857142857,2857.30434782609,-1348.12422360248
1651585499505_7sqbs,-0.5,,,
1651585501820_5ptkf,0.5,7096.5,2659.60714285714,-4436.89285714286
1651585928646_mkmsf,0.5,5627.75,3555.08333333333,-2072.66666666667
1651586151849_yjrda,0.5,4985.6,870.36,-4115.24
1651586358597_c3b7q,0.5,282,696.814814814815,414.814814814815
1651586556766_2ah8y,0.5,8651,2043.06451612903,-6607.93548387097
1651586566670_no341,0.5,9178,2635.80769230769,-6542.19230769231
1651586906511_xoizf,0.5,2804.25,1957.65384615385,-846.596153846154
1651586937990_n8lyy,0.5,5762.66666666667,2670.88461538462,-3091.78205128205
1651586973549_tsm2w,0.5,7348.8,4411.11538461538,-2937.68461538462
1651587043511_d9497,0.5,6380.2,3081.34782608696,-3298.85217391304
1651587213111_1xaqg,0.5,3358.75,1789.44444444444,-1569.30555555556
1651587411364_1djin,0.5,3904.8,2626.58333333333,-1278.21666666667
1651587610846_6vmre,-0.5,,,
1651588199123_btafb,-0.5,,,
1651588317901_dmnld,0.5,8328.33333333334,9514.81481481482,1186.48148148148
1651588317963_dxolh,-0.5,,,
1651588483214_v489l,-0.5,,,
1651588523210_u9zca,-0.5,,,
1651588560519_hr4zg,0.5,16928.5,10028.4782608696,-6900.02173913043
1651588804565_dpby6,0.5,16058,10663.2962962963,-5394.70370370371
1651588912879_y8y5e,0.5,3102.2,2184.2,-918
1651588942134_nyhwn,0.5,3406.66666666667,2447.18518518519,-959.481481481481
1651588947071_3xa5k,0.5,,4063.16666666667,
1651589275423_o3xhh,-0.5,,,
1651589422648_eko8t,0.5,12066.6666666667,8801.33333333333,-3265.33333333333
1651589828960_ryaop,-0.5,,,
1651590443614_4wpld,-0.5,,,
1651590456919_jgmse,0.5,9966.33333333333,4110.07142857143,-5856.26190476191
1651590564054_e98vi,0.5,1486.5,469.192307692308,-1017.30769230769
1651590609640_ahwl6,0.5,7876,3330.28571428571,-4545.71428571429
1651590828764_kc8vc,-0.5,,,
1651590832644_y9tbt,-0.5,,,
1651591043450_3y7on,0.5,,9439.42105263158,
1651591185468_mme6m,0.5,3910,1258.7037037037,-2651.2962962963
1651591207189_e8mls,0.5,,7482,
1651591615124_2lgi2,0.5,6929.5,6262.45454545455,-667.045454545455
1651591943765_4jbg4,-0.5,,,
1651592077337_qrokd,0.5,3247,2456.54545454545,-790.454545454546
1651592152067_6qtiz,-0.5,,,
1651592204369_k1eig,-0.5,,,
1651592220413_zrvqm,0.5,3668.8,2952.88461538462,-715.915384615385
1651592325039_qzenm,-0.5,,,
1651592452625_16k0n,0.5,3028.2,1770.70833333333,-1257.49166666667
1651592611180_vcopf,-0.5,,,
1651592613824_4ocgv,0.5,10123.6,5541.23076923077,-4582.36923076923
1651593035557_wmst6,0.5,6394,3664.375,-2729.625
1651593390232_lokqh,0.5,11119.3333333333,3012.28,-8107.05333333333
1651593661738_s1gy5,0.5,4982,2026.29166666667,-2955.70833333333
1651593867110_9710p,-0.5,,,
1651593941649_ahulu,-0.5,,,
1651594072881_nwwrk,-0.5,,,
1651594397075_pa2j5,0.5,6628.8,1625.16666666667,-5003.63333333333
1651594477764_ho4y6,0.5,7983.5,884.5,-7099
1651594592285_lc60b,0.5,9891,4598.91666666667,-5292.08333333333
1651595159958_5hfo4,-0.5,,,
1651595211431_9gfhs,0.5,3591,1355.78571428571,-2235.21428571429
1651595236734_ud0li,-0.5,,,
1651595598728_6ucya,0.5,3020,582.642857142857,-2437.35714285714
1651595821483_bo056,0.5,2632.4,1730.38461538462,-902.015384615385
1651595856748_2u195,0.5,6687.66666666667,7852,1164.33333333333
1651596888951_0x8v4,-0.5,,,
1651596989220_few3t,0.5,12370,3113.69230769231,-9256.30769230769
1651597030074_uc8z5,0.5,8818,5599.23076923077,-3218.76923076923
1651597116252_hmpa2,-0.5,,,
1651597528932_4fr9o,0.5,6320.75,6555.23076923077,234.48076923077
1651597696078_yma6g,0.5,16228.6666666667,830.5,-15398.1666666667
1651597793435_q5wwc,-0.5,,,
1651598226308_a8o36,0.5,5903.5,9116.58333333333,3213.08333333333
1651598299030_5nwi9,-0.5,,,
1651598308268_tz88b,-0.5,,,
1651598651054_saf09,0.5,3466.33333333333,2616.2,-850.133333333334
1651598755093_5whih,-0.5,,,
1651598865498_ltuza,-0.5,,,
1651599192325_psjfs,-0.5,,,
1651599523682_6rqfj,0.5,,1233,
1651599564380_6db8a,-0.5,,,
1651599746772_7imj4,0.5,7161.16666666667,4999.61538461539,-2161.55128205128
1651599783020_1oqfx,0.5,5936,2263.2,-3672.8
1651600614157_iy2p4,0.5,5969,1765.125,-4203.875
1651601100770_pnhci,-0.5,,,
1651601330980_lzje3,0.5,3412,2742.53846153846,-669.461538461539
1651601498565_ric56,0.5,3340.66666666667,3253.08333333333,-87.583333333333
1651602004527_r49wp,0.5,2477,1100.04545454545,-1376.95454545455
1651602175117_ci69o,0.5,6270,2779.27586206897,-3490.72413793103
