user_id,b0,b1
1651266713669_4rjfd,0.444815853574631,-0.00487811091565583
1651266714825_dg03x,0.0434090843645592,-0.000714450611294296
1651266737130_jhzsz,1.00786982850176,-0.000370574036743511
1651266768224_ik0xd,0.0370644129665695,-0.000665193209751505
1651266842023_17zzj,1.00635889277146,-0.000377388790316569
1651266848287_ub5id,1.07920326739441,-0.00128254821755069
1651267028213_uqb59,0.683085732869724,-0.00878458166568294
1651268587992_r138c,1.15931926863954,-0.0017428536861189
1651511960177_s5g4r,0.488891161664122,-0.00595600083492394
1651511968618_5zavu,1.07874999859826,-3.05693566935239e-06
1651511980393_aowof,1.22748392282629,0.00114792265258363
1651511997007_swtqi,0.037488270413128,-0.000643437368447562
1651512010799_gz3iy,0.546233487515568,-0.005764550262482
1651512029046_by1m2,1.12792035385755,-0.000389799725366312
1651512050061_al18t,0.114506347735088,-0.00186174380103919
1651512050800_t2ugd,0.99672691645196,0.00101172243481843
1651512057400_8na73,1.00651643119782,-0.00039575946027918
1651512071559_wrgrn,0.106473916609135,-0.00162166494089074
1651512078498_7on37,0.0294910392208781,-0.000497428882670864
1651512111158_7upx7,1.07841059287849,0.00298055052032296
1651512137314_s2xus,0.173558222553204,-0.00202969169477065
1651512175264_lyp5m,0.480031647552885,-0.00560342905327371
1651512191471_3rm0p,0.109918739560821,-0.00159342356280698
1651512274788_af3qo,0.450180924465979,-0.0018345767570815
1651512278642_ayogq,1.00394238721154,-0.00028814474064894
1651512295564_9bub0,0.0268357111081945,-0.000551092169091864
1651512338556_gvzeu,1.00565262036119,-0.000329256264585308
1651512344210_pw8q4,1.00646675132841,-0.000358878318767566
1651512364320_o82dr,0.195607346358908,-0.00274185790931058
1651512437878_2glg1,0.580884201128847,-0.00457769673651472
1651512518943_8masg,0.0342479141721645,-0.00059685328044373
1651512528420_4te59,0.0339373243945971,-0.000626631608418723
1651512544045_4e442,0.469103771680509,-0.00502323443182
1651512610351_g9pt3,0.0332041742980483,-0.000581823024233058
1651512616340_esi6r,0.312297499587531,-0.0017752604908126
1651512630153_xyi99,0.659999712236376,-0.0074057447847248
1651512652630_w6dvp,0.759422940667212,-0.00801011641685811
1651512739156_yvk5k,0.031305234587633,-0.000576519841511877
1651512788954_7gwfo,0.221264331495292,-0.00307116216475335
1651512793420_62mjh,0.294675129489982,-0.00214224380655764
1651512882260_e64xj,0.124632386857002,-0.00182180552872307
1651512962914_u9rdr,0.484164472025309,-0.00548463588138212
1651512989240_wr923,0.458267014898474,-0.00321094846652804
1651513007829_6fa87,0.0283308078610927,-0.000506122110475172
1651513161188_vuhoo,0.0306195961523067,-0.000489110067442636
1651513535779_l0w53,0.0296595755619722,-0.000506748530123174
1651514062829_fjrfi,0.0318989612365138,-0.000523289515046831
1651514178175_qqrm8,0.207994516076927,-0.00272564709515715
1651514190929_7ix74,0.426870270428348,-0.00512695037581882
1651514212604_62dey,0.379702506210961,-0.00494761994674862
1651514557934_7zuaj,0.0310300872965322,-0.000532654970588869
1651514663349_m7cxm,0.0363556363981556,-0.000585415946940517
1651514799965_904o3,1.17903018776206,-0.00468176975408303
1651514807147_1kzmo,0.0332029387230976,-0.000535098211755612
1651514817135_14t2y,1.00230302021735,-0.000255588463895663
1651515022981_lg0r5,0.0308670440056083,-0.000543719692403451
1651515026260_d03kx,0.0418661423873777,-0.000738180793718953
1651515194751_g1hnv,0.0347261496224969,-0.000565474026241991
1651515621208_dwe6f,0.359683207524957,-0.0023489757621369
1651515686021_xrs8d,0.0357188159279051,-0.000568123719215936
1651515795602_wbbtl,1.00729419092134,-0.000362036146856507
1651515896730_kuhzv,0.140686609396635,-0.00157796795666532
1651515931442_qhdet,0.264884031840889,-0.00151098903919209
1651516151086_edrqk,0.112539182824929,-0.00042731384385238
1651516161125_wegpj,0.031847060970886,-0.00056472931878464
1651516311168_j0cds,0.157214109990573,-0.00225610807933059
1651516377466_6w0gv,1.2527572736151,-0.00347507308292219
1651516406012_hvo4p,0.641720572353897,-0.00761884531596109
1651516433032_ald52,0.0300343866951621,-0.000535750709782026
1651516521193_luydz,0.191924336499635,-0.00252931799776155
1651516592189_e7rpr,0.199025044832493,0.00383769894625434
1651516703860_ko5uo,0.152412245009397,-0.00186908156326048
1651516768539_z10se,0.101236850953589,-0.00145646607634855
1651517132533_mki1z,0.352739863993129,-0.00367857024494129
1651517242714_inl6x,0.0801189076833079,-0.000949286044562312
